FARMACIA DEL CENTRO DE SALUD SANTA BARBARA,BOTICA,"EMILIO PORTES GIL ESQ. LUIS 
ECHEVERRIA S/N",SANTA BARBARA,76906,CORREGIDORA,QUERÉTARO,18 22 06 B-35,09-jul-18,"CON MEDICAMENTOSPSICOTROPICOS ,(GRUPO II Y III) 
BIOLOGICOS,VACUNAS,TOXOIDES,HEMODERIVADOS Y ANTITOXINAS 
DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD LOS OLVERA,BOTICA,SABINO S/N,LOS OLVERA,76904,CORREGIDORA,QUERÉTARO,18 22 06 B-36,09-jul-18,"CON MEDICAMENTOSPSICOTROPICOS ,(GRUPO II Y III) 
BIOLOGICOS,VACUNAS,TOXOIDES,HEMODERIVADOS Y ANTITOXINAS 
DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD JOAQUIN HERRERA,BOTICA,CALLE RIO VERDE S/N,COMUNIDAD JOAQUIN HERRERA,76926,CORREGIDORA,QUERÉTARO,18 22 06 B-37,09-jul-18,"CON MEDICAMENTOSPSICOTROPICOS ,(GRUPO II Y III) 
BIOLOGICOS,VACUNAS,TOXOIDES,HEMODERIVADOS Y ANTITOXINAS 
DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD LOS ANGELES,BOTICA,"SAN ISIDRO ESQUINA CALLE 
SAN FRANCISCO S/N",LOS ANGELES,76900,CORREGIDORA,QUERÉTARO,18 22 06 B-38,09-jul-18,"CON MEDICAMENTOSPSICOTROPICOS ,(GRUPO II Y III) 
BIOLOGICOS,VACUNAS,TOXOIDES,HEMODERIVADOS Y ANTITOXINAS 
DE ORIGEN ANIMAL Y VEGETAL"
MEDICA IDALY,FARMACIA,AV. DE LOS PORTONES N° 1151-1,VALLE DE JURIQUILLA 2,76230,QUERETARO,QUERETARO,18 22 14 F-39,10-jul-18,"ESTUPEFACIENTES, PSICOTRÓPICOS, HEMODERIVADOS, VACUNAS, 
TOXOIDES, BIOLOGICOS, ANTOTIXINAS, SUEROS DE ORIGEN ANIMAL"
FARMACIAS DEL AHORRO SUCURSAL  JARDINES,FARMACIA,"AV. CONSTITUYENTES PTE. N° 
214",EL JACAL,76180,QUERETARO,QUERETARO,18 22 14 F-40,18-jul-18,"ESTUPEFACIENTES, PSICOTRÓPICOS, HEMODERIVADOS, VACUNAS, 
TOXOIDES, BIOLOGICOS, ANTOTIXINAS, SUEROS DE ORIGEN ANIMAL"
LJ FARMACIA,FARMACIA,"CALLE FRESNO N° 17 INTERIOR 
E",COLINAS DEL SUR NEGRETA,76903,CORREGIDORA,QUERETARO,18 22 06 F-41,02-ago-18,ESTUPEFACIENTES Y PSICOTRÓPICOS EXCLUSIVAMENTE
"FARMACIA GUADALAJARA, S.A. DE C.V.",FARMACIA,CALLE 33 N° 210,LOMAS DE CASA BLANCA,76080,QUERETARO,QUERETARO,18 22 14 F-42,02-ago-18,"CON MEDICAMENTOSPSICOTROPICOS ,(GRUPO II Y III) 
BIOLOGICOS,VACUNAS,TOXOIDES,HEMODERIVADOS Y ANTITOXINAS 
DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA BENAVIDES /SUCURSAL PLAZA EL PUENTE,FARMACIA,"AVENIDA MANUFACTURA N° 1 
INTERIOR 14",LA LABORCILLA,76160,QUERETARO,QUERETARO,18 22 14 F-43,03-ago-18,"ESTUPEFACIENTES, PSICOTRÓPICOS, HEMODERIVADOS, VACUNAS, 
TOXOIDES, BIOLOGICOS, ANTOTIXINAS, SUEROS DE ORIGEN ANIMAL"
"CENTRO DE SALUD "" LA VALLA""",BOTICA,PARCELA 178 Z-1,"EJIDO MORELOS, COMUNIDAD LA VALLA",76814,SAN JUAN  DEL RIO,QUERETARO,18 22 16 B-44,07-ago-18,VACUNAS
"CENTRO DE SALUD ""SAN SEBASTIAN DE LAS BARRANCAS""",BOTICA,"CALLE SAN SEBASTIAN DE LAS 
BARRANCAS SUR S/N","COMUNIDAD SAN SEBASTIAN DE LAS 
BARRANCAS",76847,SAN JUAN  DEL RIO,QUERETARO,18 22 16 B-45,07-ago-18,VACUNAS
"CENTRO DE SALUD "" EL LINDERO""",BOTICA,"CALLE CAYETANO GONZALEZ 
S/N",COMUNIDAD EL LINDERO,76895,AMEALCO,QUERETARO,18 22 01 B-46,07-ago-18,VACUNAS
"CENTRO DE SALUD "" LA PEÑUELA""",BOTICA,CALLE PLAN DE AYALA S/N,COMUNIDAD LA PEÑUELA,76288,COLÓN,QUERETARO,18 22 05 B-47,07-ago-18,VACUNAS
FARMACIA BILOBA,FARMACIA,"BOULEVARD BERNARDO 
QUINTANA N° 4195 LOCAL 05 Y 
06",FRACC. ALAMOS 3RA. SECCION,76160,QUERETARO,QUERETARO,18 22 14 F-48,16-ago-18,"ESTUPEFACIENTES, PSICOTRÓPICOS, HEMODERIVADOS, VACUNAS, 
TOXOIDES, BIOLOGICOS, ANTOTIXINAS, SUEROS DE ORIGEN ANIMAL"
"FARMACIA DEL CENTRO DE SALUD  MENCHACA 
NORTE",BOTICA,CALLE CERRO DEL PEÑON S/N,COLINAS DE MENCHACA,76147,QUERETARO,QUERETARO,18 22 14 B-49,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  SAN PABLO,BOTICA,CAMINO REAL N° 14,SAN PABLO,76125,QUERETARO,QUERETARO,18 22 14 B-50,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  JURICA,BOTICA,CALLE LIRIOS N° 7,JURICA,76100,QUERETARO,QUERETARO,18 22 14 B-51,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
"FARMACIA DEL CENTRO DE SALUD SAN JOSE 
BUENAVISTA",BOTICA,CAMINO REAL S/N,SAN JOSE BUENAVISTA,76225,QUERETARO,QUERETARO,18 22 14 B-52,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
"FARMACIA DEL CENTRO DE SALUD  SANTA MARIA 
MAGDALENA",BOTICA,EPIGMENIO GONZALEZ N° 20,SANTA MARIA MAGDALENA,76200,QUERETARO,QUERETARO,18 22 14 B-53,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
"FARMACIA DEL CENTRO DE SALUD  SANTA ROSA 
JAUREGUI",BOTICA,"CALLE RIO BRAVO S/N, 
RIVIERRA MEXICANA",SANTA ROSA JAUREGUI,76220,QUERETARO,QUERETARO,18 22 14 F-54,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
"FARMACIA DEL CENTRO DE SALUD  LA TINAJA DE LA 
ESTANCIA",BOTICA,"CONOCIDO FRENTE A LA 
PRIMARIA S/N",TINAJA DE LA ESTANCIA,76228,QUERETARO,QUERETARO,18 22 14 F-55,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
"FARMACIA DEL CENTRO DE SALUD  LAZARO 
CÁRDENAS",BOTICA,"CIRCUITO LAZARO CARDENAS 
N° 3000",LAZARO CARDENAS,76070,QUERETARO,QUERETARO,18 22 14 F-56,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  SAN MIGUELITO,BOTICA,"CALLE HACIENDA LA SOLANA 
S/N",SAN MIGUELITO,76220,QUERETARO,QUERETARO,18 22 14 F-57,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
"FARMACIA DEL CENTRO DE SALUD  TLACOTE EL 
BAJO",BOTICA,CALLE HIDALGO S/N,TLACOTE EL BAJO,76230,QUERETARO,QUERETARO,18 22 14 F-58,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  PIE DE GALLO,BOTICA,CONOCIDO S/N,PIE DE GALLO,76224,QUERETARO,QUERETARO,18 22 14 F-59,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
"FARMACIA DEL CENTRO DE SALUD  SAN PEDRITO 
PEÑUELAS",BOTICA,"AVENIDA PIE DE LA CUESTA N° 
2253",LOMAS DE SAN PEDRITO PEÑUELAS,76148,QUERETARO,QUERETARO,18 22 14 F-60,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  JOFRITO,BOTICA,"CALLE 12 ESQUINA  CALLE 
PRINCIPAL S/N",JOFRITO,76210,QUERETARO,QUERETARO,18 22 14 F-61,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  LA GOTERA,BOTICA,CALLE JUVENTINO CASTRO S/N,LA GOTERA,76210,QUERETARO,QUERETARO,18 22 14 F-62,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
"FARMACIA DEL CENTRO DE SALUD  SAN PEDRO 
MARTIR",BOTICA,CALLE HIDALGO S/N,SAN PEDRO MARTIR,76117,QUERETARO,QUERETARO,18 22 14 F-63,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  MONTENEGRO,BOTICA,INDEPENDENCIA S/N,"MONTENEGRO,",76220,QUERETARO,QUERETARO,18 22 14 F-64,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
"FARMACIA DEL CENTRO DE SALUD  CARRILLO 
PUERTO",,CALLE PLATA S/N,EL PROGRESO,76138,QUERETARO,QUERETARO,,,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
ESTABLECIMIENTO,"GIRO (FARMACIA, BOTICA ,DROGUERIA)",CALLE Y NO.,COLONIA,CODIGO POSTAL,MUNICIPIO O DELEGACION,ENTIDAD,No. LICENCIA,FECHA EXPEDICION,"LINEAS DE COMERCIALIZACION AUTORIZADAS (ESTUPEFACIENTES), 
(PSICOTRÓPICOS  II, III), VACUNAS, TOXOIDES, SUEROS DE ORIGEN 
ANIMAL, ANTITOXINAS DE ORIGEN ANIMAL, HEMODERIVADOS)"
"FARMACIA DEL CENTRO DE SALUD  SAN ANTONIO DE 
LA PUNTA",BOTICA,"CALLE HACIENDA LA GLORIA  N° 
103",LAS TERESAS,76138,QUERETARO,QUERETARO,18 22 14 F-66,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  LA SOLANA,BOTICA,CONOCIDO S/N,LA SOLANA,76220,QUERETARO,QUERETARO,18 22 14 F-67,03-sep-18,"VACUNAS, BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE ORIGEN 
ANIMAL Y VEGETAL"
FARMACIA LA PAZ,FARMACIA,"AV. LUIS VEGA Y MONROY N° 
306 LOCAL 3",PLAZAS DEL SOL. 1A. SECC.,76099,QUERETARO,QUERETARO,18 22 14 F-68,06-sep-18,"ESTUPEFACIENTES, PSICOTRÓPICOS, HEMODERIVADOS, VACUNAS, 
TOXOIDES, BIOLOGICOS, ANTOTIXINAS, SUEROS DE ORIGEN ANIMAL"
ALTA CLINICA,BOTICA,"BOULEVARD BERNARDO 
QUINTANA N° 157",LOMA DORADA,76060,QUERETARO,QUERETARO,18 22 14 B-69,10-sep-18,"ESTUPEFACIENTES, PSICOTRÓPICOS, FRACC II Y III"
FARMACIA DEL CENTRO DE SALUD  LA PIEDAD,BOTICA,"CALLE DOLORES N° 7,",VILLAS DE LA PIEDAD,76240,EL MARQUES,QUERETARO,18 22 11 B-70,13-sep-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
"FARMACIA DEL CENTRO DE SALUD  
CHICHIMEQUILLAS",BOTICA,ENRIQUE CAMPOS S/N,CHICHIMEQUILLAS,76250,EL MARQUES,QUERETARO,18 22 11 B-71,13-sep-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  PARAISO,BOTICA,AVENIDA PARAISO S/N,PARAISO,76248,EL MARQUES,QUERETARO,18 22 11 B-72,13-sep-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  PALO ALTO,BOTICA,CALLE LAURELES S/N,PALO ALTO,76242,EL MARQUES,QUERETARO,18 22 11 B-73,13-sep-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  ATONGO,BOTICA,SAN FRANCISCO S/N,ATONGO,76260,EL MARQUES,QUERETARO,18 22 11 B-74,13-sep-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD AMAZCALA,BOTICA,AVENIDA SAN ISIDRO S/N,AMAZCALA,76250,EL MARQUES,QUERETARO,18 22 11 B-75,13-sep-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD JESUS MARIA,BOTICA,AVENIDA DE LAS FLORES S/N,JESUS MARIA,76240,EL MARQUES,QUERETARO,18 22 11 B-76,13-sep-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD EL COLORADO,BOTICA,CALLE EMILIANO ZAPATA N° 6,EL COLORADO,76246,EL MARQUES,QUERETARO,18 22 11 B-77,13-sep-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  LA CAÑADA,BOTICA,AVENIDA EL MARQUES S/N,LA CAÑADA,76240,EL MARQUES,QUERETARO,18 22 11 B-78,13-sep-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  LA GRIEGA,BOTICA,CALLE EMILIANO ZAPATA S/N,LA GRIEGA,76249,EL MARQUES,QUERETARO,18 22 11 B-79,13-sep-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD NAVAJAS,BOTICA,CALLE SEVILLA S/N,NAVAJAS,76260,EL MARQUES,QUERETARO,18 22 11 B-80,13-sep-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD MIRANDA,BOTICA,CALLE NUEVO LEON S/N,MIRANDA,76246,EL MARQUES,QUERETARO,18 22 11 B-81,13-sep-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
FARMACIA DEL CENTRO DE SALUD  ALFAJAYUCAN,BOTICA,"CALLE SIN NOMBRE A UN 
COSTADO DE LA HACIENDA S/N",ALFAJAYUCAN,76260,EL MARQUES,QUERETARO,18 22 11 B-82,13-sep-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
NEFROPOLIS,FARMACIA,"AVENIDA TECNOLÓGICO SUR N° 
35 LOCAL 1-A",CENTRO,76000,QUERETARO,QUERETARO,18 22 14 F-83,19-sep-18,BIOLÓGICOS ( HORMONAS MACROMOLECUALRES Y ENZIMAS)
SANATORIO DE NUESTRA SEÑORA DEL PUEBLITO,BOTICA,"JOSEFA ORTIZ DE DOMINGUEZ 
N° 110,",EL PUEBLITO,76900,CORREGIDORA,QUERETARO,18 22 06 B-84,26-sep-18,"(ESTUPEFACIENTES GRUPO I), (PSICOTRÓPICOS GRUPOS  II, III), 
VACUNAS, TOXOIDES, SUEROS DE ORIGEN ANIMAL, ANTITOXINAS"
"PREVENT DISTRIBUIDORA FARMACEUTICA,  S.A. DE C.V.",FARMACIA,AVENIDA UNIVERSIDAD N° 127,SANTA CRUZ NIETO,76804,SAN JUAN  DEL RIO,QUERETARO,18 22 16 F-85,24-oct-18,"ESTUPEFACIENTES, PSICOTROPICOS FRACCIONES II Y III,TOXOIDES 
DE ORIGEN ANIMAL Y VEGETAL, VACUNAS, BIOLÓGICOS Y 
HEMODERIVADOS ."
"FARMACIA GUADALAJARA, S.A. DE C.V.",FARMACIA,"ANILLO FRAY JUNIPERO SERRA  
N° 9850-A",EL REFUGIO,76146,QUERETARO,QUERETARO,18 22 14 F-86,31-oct-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, BIOLÓGICOS, 
HEMODERIVADOS Y TOXOIDES DE ORIGEN ANIMAL Y VEGETAL"
"FARMACIA GUADALAJARA, S.A. DE C.V.",FARMACIA,LUIS PASTEUR N° 10250,RINCON DEL CIMATARIO,76085,QUERETARO,QUERETARO,18 22 14 F-87,05-nov-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, 
BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE 
ORIGEN ANIMAL Y VEGETAL"
FARMACIAS DEL AHORRO SUCURSAL PLAZA SUR,FARMACIA,"LIBRAMIENTO SUR PONIENTE N° 
1371 INTERIOR C",EJIDO EL RETABLO,76265,QUERETARO,QUERETARO,18 22 14 F-88,13-nov-18,"PSICOTROPICOS FRACC II Y III,VACUNAS, 
BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE 
ORIGEN ANIMAL Y VEGETAL"
"TIENDAS CHEDRAUI, S.A. DE C.V.",FARMACIA,"ANILLO VIAL FRAY JUNIPERO 
SERRA N° 7901-A-04",LA PURISIMA,76146,QUERETARO,QUERETARO,18 22 14 F-89,14-nov-18,"ESTUPEFACIENTES, PSICOTROPICOS 
FRACCIONES II Y III,TOXOIDES DE ORIGEN ANIMAL 
Y VEGETAL, VACUNAS, BIOLÓGICOS Y 
HEMODERIVADOS ."
FARMACIA SAHAGUN CANDILES,FARMACIA,"CALLE FERNANDO DIAZ 
RAMIREZ N° 102 A INTERIOR 2",CANDILES,76903,CORREGIDORA,QUERETARO,18 22 06 F-90,22-nov-18,"ESTUPEFACIENTES, PSICOTROPICOS 
FRACCIONES II Y III,TOXOIDES DE ORIGEN ANIMAL 
Y VEGETAL, VACUNAS, BIOLÓGICOS Y 
ESTUPEFHAECMIEONDTEERSI,V PASDICOOST .ROPICOS"
"DISTRIBUIDORA FARMACEUTICA STA. MARIA, S.A. DE C.V.",FARMACIA,AV. CAÑAVERAL I° 3 INTERIOR A,CARRIZAL,76030,QUERETARO,QUERETARO,18 22 14 F-91,22-nov-18,
EL DORADO FARMACIA,FARMACIA,"CARRETERA FEDERAL 120, 
TEQUISQUIAPAN-EZEQUIEL 
MONTES KM 6+100 LOCAL 17",PLAZA COMERCIAL EL DORADO,76795,TEQUISQUIAPAN,QUERETARO,18 22 17 F-92,11-dic-18,
FARMACIAS DEL AHORRO SUCURSAL TLACOTE,FARMACIA,"CIRCUITO SAN IGNACIO N° 129 A, 
LOTE 5",SANTIAGO,76179,QUERETARO,QUERETARO,18 22 14 F-93,14-dic-18,"BIOLÓGICOS, HEMODERIVADOS Y TOXOIDES DE"
FARMACIAS BENAVIDES/FARMACIA PUERTA DEL SOL,FARMACIA,AVENIDA DEL SOL N° 5022,PUERTA DEL SOL II,76114,QUERETARO,QUERETARO,18 22 14  F-94,14-dic-18,"ESTUPEFACIENTES, PSICOTROPICOS 
FRACCIONES II Y III, HEMODERIVADOS,"
"COMISION ESTATAL DEL SISTEMA PENITENCIARIO DE 
QUERETARO, SIN TIP DE SOCIEDAD",FARMACIA,"CARRETERA A 
CHICHIMEQUILLAS KM 8.7",SAN JOSE EL ALTO,76148,QUERETARO,QUERETARO,18 22 14  F-95,17-dic-18,"ESTUPEFACIENTES, PSICOTROPICOS 
ESTUPEFFARCAIECNCTIOESN,E PSS IIIC YO ITIIROPICOS"
SANBORN HERMANOS,FARMACIA,"AV. CONSTITUYENTES N° 40A 
INT A-16",VILLAS DEL SOL,76040,QUERETARO,QUERETARO,18 22 14 F-96,07-ene-19,
ESTABLECIMIENTO,"GIRO (FARMACIA, BOTICA ,DROGUERIA)",CALLE Y NO.,COLONIA,CODIGO POSTAL,MUNICIPIO O DELEGACION,ENTIDAD,No. LICENCIA,FECHA EXPEDICION,"LINEAS DE COMERCIALIZACION AUTORIZADAS (ESTUPEFACIENTES), 
(PSICOTRÓPICOS  II, III), VACUNAS, TOXOIDES, SUEROS DE ORIGEN 
ANIMAL, ANTITOXINAS DE ORIGEN ANIMAL, HEMODERIVADOS)"
FARMACIA ALEGRIA,BOTICA,"AV. BALCONES DE LA LOMA N° 
117",BALCONES,76144,QUERETARO,QUERETARO,19 22 14 F-01,10-ene-19,
"FARMACIA GUADALAJARA, S.A. DE C.V.",FARMACIA,AV. PEÑUELAS N° 97,SAN  PEDRITO PEÑUELAS,76140,QUERETARO,QUERETARO,19 22 14 F-02,11-ene-19,
"FARMACIA GUADALAJARA, S.A. DE C.V.",FARMACIA,AV. DE LAS TORRES N° 351,JURIQUILLA,76230,QUERETARO,QUERETARO,19 22 14 F-03,16-ene-19,
"TIENDAS CHEDRAUI, S.A. DE C.V.",FARMACIA,"CARRETERA FRAY JUNIPÉRO 
SERRA N° 3301",JURIQUILLA SANTA FE,76230,QUERETARO,QUERETARO,19 22 14 F-04,23-ene-19,
FARMACIA DEL CENTRO DE SALUD DE SAN JOSE ALTO,BOTICA,CAMPECHE S/N,CENTRO,76147,QUERETARO,QUERETARO,19 22 14  B-05,05-feb-19,
FARMACIA DEL CENTRO DE SALUD DE MENCHACA I,BOTICA,RIO LERMA N° 215,MENCHACA I,76140,QUERETARO,QUERETARO,19 22 14  B-06,05-feb-19,
FARMACIA DEL CENTRO DE SALUD DE SATELITE,BOTICA,CORDILLERA HIMALAYA N° 3956,COLINAS DEL PONIENTE,76116,QUERETARO,QUERETARO,19 22 14  B-07,05-feb-19,
FARMACIA DEL CENTRO DE SALUD DE LOMA BONITA,BOTICA,CALLE DE CRESTON N° 232,SATELITE,76110,QUERETARO,QUERETARO,19 22 14  B-08,05-feb-19,"PSICOTROPICOS FRACCIONES II Y III, 
HEMODERIVADOS, BIOLOGICOS ANTOTIXINAS DE"
FARMACIA DEL CENTRO DE SALUD DR. PEDRO ESCOBEDO,BOTICA,"NICOLAS CAMPA ESQ.  PINO 
SUAREZ",CENTRO,76000,QUERETARO,QUERETARO,19 22 14  B-09,05-feb-19,"PSICOTROPICOS FRACCIONES II Y III, 
HEMODERIVADOS, BIOLOGICOS ANTOTIXINAS DE"
FARMACIA DEL CENTRO DE SALUD LOMAS DE CASA BLANCA,BOTICA,ABRAHAM CASTELLANOS S/N,REFORMA AGRARIA 1A,76086,QUERETARO,QUERETARO,19 22 14  B-10,05-feb-19,"PSICOTROPICOS FRACCIONES II Y III, 
HEMODERIVADOS, BIOLOGICOS ANTOTIXINAS DE"
"FARMACIAS DEL AHORRO SUCURSAL "" PEÑA FLOR""",FARMACIA,"CIRCUITO PUERTA DEL SOL N° 
827",CIUDAD DEL SOL,76116,QUERETARO,QUERETARO,19 22 14 F-11,15-feb-19,"PSICOTROPICOS FRACCIONES II Y III, 
HEMODERIVADOS, BIOLOGICOS ANTITOXINAS DE"
"ECOPHARMA DE SAN LUIS, S.A. DE C.V.SUCURSAL BELEN",FARMACIA,"AVENIDA PIE DE LA CUESTA N° 
2120",LOMAS DE SAN PEDRITO PEÑUELAS,76140,QUERETARO,QUERETARO,19 22 14 F-12,05-mar-19,MEDICAMENTOS PSICOTRÓPICOS GRUPO II Y III
"FARMACIA GUADALAJARA, S.A. DE C.V.",FARMACIA,"BLVD. HACIENDA EL JACAL N° 
1210",EJIDO EL RETABLO,76235,QUERETARO,QUERETARO,19 22 14 F-13,07-mar-19,
FARMACIA LA PAZ,FARMACIA,"AVENIDA CONSTITUYENTES PTE 
N° 35",CIMATARIO 3A.  SECC,76030,QUERETARO,QUERETARO,19 22 14 F-14,13-mar-19,
CLINICA MEDICA AMEU,FARMACIA,"AV. LUIS VEGA Y MONROY N° 
520",PLAZAS DEL SOL,76099,QUERETARO,QUERETARO,19 22 14 F-15,14-mar-19,
"CLINICA NEUROLOGICA DE QUERETARO, A.C.",FARMACIA,AV. HACIENDA EL JACAL 712,JARDINES DE LA HACIENDA,76180,QUERETARO,QUERETARO,22 014 10 0070,19-mar-19,
FARMACIAS BENAVIDES/ FARMACIA ISLA DE MONTECRISTO,FARMACIA,"AVENIDA DEL PARQUE N° 401 
LOTE 27,28,29",LOMA LINDA,76070,QUERETARO,QUERETARO,19 22 14 F-16,03-abr-19,
"FARMACIA GUADALAJARA, S.A. DE C.V.",FARMACIA,CALLE DUBLIN N° 180,LOS SAUCES,76114,QUERETARO,QUERETARO,19 22 14 F-17,08-abr-19,
"FARMACIA GUADALAJARA, S.A. DE C.V.",FARMACIA,BLVD. PEÑAFLOR N° 856,CIUDAD DEL SOL,76118,QUERETARO,QUERETARO,19 22 14 F-18,09-abr-19,
NEURODERMATROPIC,FARMACIA,"ALVARO OBREGON N° 15 
INTERIOR 2",CENTRO,76000,SAN JUAN  DEL RIO,QUERETARO,19 22 16 F-19,25-abr-19,
FARMACIA HOSPITAL GENERAL DE CADEREYTA,BOTICA,"CARR. SAN JUAN DEL RIO-
XILITLA KM 72",CENTRO,76750,CADEREYTA,QUERETARO,04 00 30 0012,21-feb-08,
CENTRO DE SALUD ARCILA,BOTICA,AV. 5 DE FEBRERO S/N,ARCILA,76820,SAN JUAN  DEL RIO,QUERETARO,22 016 09 0146,03-jul-02,
